name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Ilia Topuria,El Matador,Orthodox,1,79.08,83.35,51.37,65.11,98.28,94.13,84.5,18.88,17,0,0,17,0,0,9,3,1.0,0.0,"['lightweight', 'featherweight']",featherweight,1997/01/21,40.23,33.17,58.47,51.18,81.82,68.3,23.37,13.12,61.0,20.04,92.98,0.0,21.67,17.26,100.0,100.0
Alexander Volkanovski,The Great,Orthodox,2,78.72,90.52,67.4,57.33,82.07,100.0,48.17,28.24,27,4,0,27,4,0,17,7,1.0,0.0,"['featherweight', 'catch weight', 'lightweight']",featherweight,1988/09/29,52.76,53.37,70.78,43.87,68.18,73.57,19.91,65.61,34.0,60.8,69.99,0.0,3.95,0.0,100.0,75.17
Max Holloway,Blessed,Orthodox,3,76.99,100.0,42.15,68.66,80.81,96.55,71.45,7.5,26,8,0,26,8,0,30,5,3.0,0.0,"['featherweight', 'interim lightweight', 'interim featherweight', 'catch weight', 'lightweight']",featherweight,1991/12/04,61.72,100.0,56.93,80.42,70.45,57.9,2.98,10.94,52.99,27.76,82.98,45.29,5.92,34.53,78.84,71.11
Jose Aldo,,Orthodox,4,70.18,79.89,53.73,58.96,74.12,90.68,43.19,16.3,32,10,0,32,10,0,23,8,1.0,0.0,"['featherweight', 'bantamweight', 'interim featherweight']",featherweight,1986/09/09,29.63,34.49,55.39,51.18,72.72,68.53,5.6,18.95,50.99,46.97,91.99,19.41,1.97,0.0,100.0,51.69
Zabit Magomedsharipov,,Orthodox,5,69.5,70.01,73.71,74.7,97.36,42.64,58.14,49.25,18,1,0,18,1,0,6,0,Unranked,2.0,['featherweight'],featherweight,1991/03/01,40.96,10.64,58.47,0.0,81.82,77.6,62.23,34.99,55.99,26.89,76.98,12.95,15.76,51.79,100.0,100.0
Conor McGregor,The Notorious,Southpaw,6,69.42,95.5,37.87,51.14,68.17,86.17,86.05,7.63,22,6,0,22,6,0,14,3,2.0,0.0,"['welterweight', 'featherweight', 'lightweight', 'interim featherweight']",featherweight,1988/07/14,44.9,39.38,60.0,95.04,59.09,59.01,7.99,6.55,54.99,14.8,65.99,0.0,1.97,0.0,57.7,52.38
Movsar Evloev,,Orthodox,7,69.4,70.09,87.36,58.64,94.1,51.71,23.26,69.16,19,0,0,19,0,0,9,0,Unranked,1.0,"['featherweight', 'catch weight']",featherweight,1994/02/11,32.74,35.7,58.47,0.0,72.72,81.41,55.67,63.43,47.99,56.63,60.99,12.95,3.95,0.0,100.0,100.0
Dennis Bermudez,The Menace,Orthodox,8,68.12,76.4,94.64,72.45,70.24,38.14,44.19,47.43,17,9,0,17,9,0,17,0,Unranked,6.0,"['lightweight', 'featherweight', 'ultimate fighter 14 featherweight tournament']",featherweight,1986/12/13,36.66,12.18,55.39,36.55,70.45,76.82,46.37,92.59,40.0,76.23,81.99,84.13,21.67,34.53,57.7,45.1
Darren Elkins,The Damage,Orthodox,9,67.53,67.16,100.0,79.38,67.8,34.04,48.97,50.44,29,12,0,29,12,0,30,0,Unranked,9.0,"['featherweight', 'lightweight']",featherweight,1984/05/16,27.35,39.48,43.07,14.62,52.27,73.79,34.21,100.0,34.0,100.0,55.98,77.65,21.67,51.79,78.84,54.44
Chad Mendes,Money,Orthodox,10,67.27,79.62,70.91,58.99,76.95,47.47,76.74,20.08,18,5,0,18,5,0,14,0,Unranked,1.0,"['featherweight', 'interim featherweight']",featherweight,1985/05/01,21.67,14.33,60.0,58.49,88.64,84.87,49.23,40.82,54.99,31.67,100.0,12.95,5.92,0.0,100.0,46.03
Ricardo Lamas,The Bully,Orthodox,11,63.72,70.2,55.76,77.01,70.26,49.7,74.63,25.64,20,8,0,20,8,0,17,0,Unranked,2.0,['featherweight'],featherweight,1982/05/21,24.87,25.37,56.93,14.62,65.9,79.06,21.94,49.57,33.0,42.77,46.01,32.36,17.74,51.79,100.0,54.9
Pat Sabatini,,Orthodox,12,61.9,71.83,77.87,80.8,71.97,21.2,53.15,69.05,20,5,0,20,5,0,9,0,Unranked,Unranked,['featherweight'],featherweight,1990/11/09,13.34,1.59,80.01,7.31,47.73,97.53,47.44,29.88,47.99,56.55,49.99,38.83,35.48,51.79,100.0,62.97
Yair Rodriguez,El Pantera,Orthodox,13,61.83,79.44,31.33,65.7,72.23,67.09,61.94,9.5,21,6,0,21,6,0,16,2,Unranked,1.0,"['featherweight', 'interim featherweight', 'ultimate fighter latin america featherweight tournament']",featherweight,1992/10/06,38.77,43.43,55.39,36.55,54.54,68.86,8.47,24.79,29.0,19.02,58.99,51.77,11.83,17.26,78.84,63.2
Jeremy Stephens,Lil' Heathen,Orthodox,14,61.53,91.67,72.77,51.23,64.58,29.58,60.47,22.24,28,20,0,28,20,0,35,0,Unranked,4.0,"['lightweight', 'featherweight']",featherweight,1986/05/25,25.05,94.85,46.15,100.0,68.18,76.02,13.24,56.86,38.0,76.22,62.01,19.41,7.88,0.0,36.54,38.41
Enrique Barzola,El Fuerte,Orthodox,15,61.1,65.22,79.4,58.33,81.86,36.12,23.26,52.29,17,5,2,17,5,2,10,1,Unranked,Unranked,"['featherweight', 'bantamweight', 'ultimate fighter latin america 2 lightweight tournament']",featherweight,1989/04/28,32.01,23.45,47.7,0.0,90.91,77.93,50.07,67.07,44.99,47.57,65.99,6.48,5.92,0.0,100.0,64.44
Chase Hooper,The Dream,Southpaw,16,60.87,72.73,58.94,91.43,68.35,24.26,75.58,42.67,16,3,1,16,3,1,11,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1999/09/13,37.67,13.51,63.08,7.31,22.72,78.04,30.88,42.28,34.0,42.7,54.99,84.13,43.36,69.05,100.0,68.69
Bryce Mitchell,Thug Nasty,Southpaw,17,60.81,71.87,78.31,66.53,71.26,28.72,40.7,67.38,17,4,0,17,4,0,11,0,Unranked,9.0,['featherweight'],featherweight,1994/10/04,18.56,6.53,75.39,7.31,72.72,92.83,38.99,53.95,36.0,67.42,32.99,64.72,25.62,17.26,57.7,54.54
Diego Brandao,DB,Orthodox,18,60.79,69.8,62.66,66.43,69.37,36.12,76.74,21.66,22,11,0,22,11,0,10,1,Unranked,14.0,"['featherweight', 'ultimate fighter 14 featherweight tournament']",featherweight,1987/05/27,23.13,4.77,56.93,21.93,77.26,73.34,38.26,18.23,68.0,21.02,80.0,12.95,11.83,34.53,78.84,41.11
Arnold Allen,Almighty,Southpaw,19,60.47,69.81,41.59,68.97,89.55,46.67,48.63,17.71,20,3,0,20,3,0,13,0,Unranked,3.0,['featherweight'],featherweight,1994/01/22,27.79,30.59,47.7,21.93,74.99,78.94,11.09,16.76,46.99,23.1,74.99,19.41,5.92,34.53,100.0,86.32
Alex Caceres,Bruce Leeroy,Southpaw,20,60.09,81.14,61.21,72.42,70.19,29.57,49.42,16.9,21,15,0,21,15,0,30,0,Unranked,10.0,"['featherweight', 'bantamweight']",featherweight,1988/06/20,34.74,56.57,60.0,36.55,77.26,76.59,6.44,13.84,68.0,47.14,64.0,84.13,13.79,69.05,0.0,45.92
Mirsad Bektic,,Orthodox,21,59.96,64.45,85.18,61.72,69.58,22.73,58.14,71.07,13,4,0,13,4,0,10,0,Unranked,7.0,['featherweight'],featherweight,1991/02/16,18.47,12.25,47.7,14.62,65.9,91.04,47.44,37.17,51.99,64.66,91.99,19.41,7.88,17.26,78.84,41.11
Youssef Zalal,The Moroccan Devil,Switch,22,59.89,71.93,56.35,79.05,82.69,25.75,53.15,45.42,17,5,1,17,5,1,11,0,Unranked,9.0,"['featherweight', 'bantamweight']",featherweight,1996/09/04,24.32,28.5,61.55,14.62,86.37,91.04,24.92,45.2,30.0,45.45,58.99,38.83,25.62,51.79,100.0,67.68
Brian Ortega,T-City,Switch,23,59.09,74.19,32.63,79.73,66.81,44.44,91.28,11.39,16,4,0,16,4,0,13,0,Unranked,1.0,['featherweight'],featherweight,1991/02/21,33.55,52.82,41.54,36.55,47.73,37.4,12.77,33.53,26.0,17.6,54.99,6.48,21.67,69.05,100.0,60.69
Jean Silva,Lord,Orthodox,24,58.92,80.75,26.91,64.42,93.48,30.69,93.02,1.64,16,2,0,16,2,0,5,0,Unranked,10.0,"['featherweight', 'lightweight']",featherweight,1996/12/27,40.78,14.44,64.62,36.55,63.63,64.94,7.17,0.72,49.99,0.75,85.99,0.0,17.74,17.26,100.0,100.0
Nathaniel Wood,The Prospect,Orthodox,25,58.63,80.85,48.66,75.98,79.09,27.28,46.51,26.58,21,6,0,21,6,0,12,0,Unranked,Unranked,"['featherweight', 'catch weight', 'bantamweight']",featherweight,1993/05/08,48.0,21.86,63.08,29.24,63.63,67.64,16.82,22.59,47.99,29.01,71.98,32.36,11.83,51.79,100.0,71.3
Lerone Murphy,The Miracle,Orthodox,26,58.56,77.75,52.64,59.69,89.29,28.63,40.7,34.61,16,0,1,16,0,1,9,0,Unranked,6.0,['featherweight'],featherweight,1991/07/22,37.67,35.36,67.7,14.62,74.99,83.43,17.3,17.5,53.99,32.54,52.0,12.95,9.86,0.0,100.0,90.12
Chas Skelly,The Scrapper,Orthodox,27,58.29,62.96,53.88,87.18,72.95,24.3,75.58,42.61,19,3,0,19,3,0,12,0,Unranked,Unranked,['featherweight'],featherweight,1985/05/11,14.63,11.58,46.15,14.62,47.73,75.24,20.74,27.7,34.0,46.53,38.99,38.83,45.31,69.05,100.0,71.3
Josh Emmett,CC0,Orthodox,28,58.05,83.32,37.11,54.73,72.67,50.49,51.16,10.6,19,5,0,19,5,0,15,0,Unranked,3.0,"['featherweight', 'lightweight', 'interim featherweight']",featherweight,1985/03/04,30.54,43.11,38.47,87.73,72.72,61.24,13.0,29.16,37.0,17.67,46.01,6.48,1.97,0.0,78.84,60.0
Makwan Amirkhani,Mr. Finland,Southpaw,29,57.61,62.23,75.63,78.78,53.89,21.42,73.09,37.44,17,9,0,17,9,0,14,0,Unranked,Unranked,['featherweight'],featherweight,1988/11/08,8.41,15.21,52.32,7.31,40.91,77.83,47.21,57.6,43.01,47.69,35.01,25.88,21.67,69.05,78.84,33.33
Jonathan Pearce,JSP,Switch,30,57.5,74.4,79.07,61.5,60.03,15.24,65.12,51.63,14,7,0,14,7,0,9,0,Unranked,15.0,"['featherweight', 'lightweight']",featherweight,1992/05/01,43.07,19.38,67.7,0.0,59.09,74.02,59.84,42.28,49.99,42.27,54.99,32.36,15.76,17.26,57.7,34.57
Chan Sung Jung,The Korean Zombie,Orthodox,31,57.17,72.97,37.31,72.63,60.92,41.43,90.03,12.41,17,8,0,17,8,0,12,0,Unranked,3.0,['featherweight'],featherweight,1987/03/17,32.19,36.13,47.7,29.24,54.54,60.58,8.35,13.12,44.01,21.07,71.98,45.29,11.83,34.53,100.0,37.03
Isaac Dulgarian,The Midwest Choppa,Orthodox,32,56.89,74.76,66.58,69.89,65.91,6.04,93.02,89.32,7,1,0,7,1,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1996/07/04,27.06,5.32,83.08,0.0,29.53,90.82,61.39,13.84,51.99,24.38,0.0,12.95,41.38,17.26,100.0,70.37
Joanderson Brito,Tubarao,Orthodox,33,56.74,67.9,59.03,70.08,69.84,15.19,93.02,32.74,17,5,1,17,5,1,8,0,Unranked,Unranked,['featherweight'],featherweight,1995/02/11,18.93,15.16,61.55,7.31,31.82,83.31,29.68,10.94,68.0,23.83,55.98,6.48,19.71,34.53,100.0,66.67
Cub Swanson,,Orthodox,34,56.61,88.66,44.53,45.53,66.38,41.26,55.81,9.66,30,14,0,30,14,0,25,0,Unranked,2.0,"['featherweight', 'bantamweight']",featherweight,1983/11/02,40.05,17.91,63.08,73.11,70.45,66.4,12.04,19.69,49.99,24.31,63.0,12.95,7.88,0.0,0.0,42.67
Cole Miller,Magrinho,Orthodox,35,56.41,65.43,39.58,100.0,68.3,23.17,79.07,17.98,21,11,0,21,11,0,20,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1984/04/26,23.68,20.1,35.39,29.24,70.45,67.74,7.17,16.04,36.0,32.71,37.99,100.0,35.48,100.0,100.0,52.22
Manvel Gamburyan,The Anvil,Orthodox,36,56.17,62.74,65.1,72.74,61.13,25.18,65.12,28.97,15,10,0,15,10,0,15,0,Unranked,Unranked,"['bantamweight', 'featherweight', 'lightweight', 'ultimate fighter 5 lightweight tournament']",featherweight,1981/05/08,15.72,19.82,47.7,7.31,61.36,79.5,38.86,67.07,34.0,39.54,69.0,25.88,13.79,51.79,78.84,31.86
Dan Ige,50K,Orthodox,37,55.68,80.38,39.58,61.99,73.95,31.12,61.31,16.68,19,9,0,19,9,0,19,0,Unranked,8.0,"['featherweight', 'catch weight']",featherweight,1991/08/06,29.81,46.51,53.85,51.18,63.63,71.43,11.22,40.82,24.99,30.87,58.0,0.0,3.95,17.26,100.0,62.58
Jimy Hettes,The Kid,Southpaw,38,55.15,71.72,68.46,73.43,59.66,9.15,69.77,50.23,11,3,0,11,3,0,6,0,Unranked,Unranked,['featherweight'],featherweight,1987/06/09,27.98,10.81,72.31,0.0,65.9,72.0,61.98,35.73,44.01,27.42,60.99,25.88,27.59,34.53,100.0,29.63
Shane Burgos,Hurricane,Orthodox,39,54.99,90.69,32.1,65.31,74.11,28.72,49.42,15.93,15,3,0,15,3,0,11,0,Unranked,9.0,['featherweight'],featherweight,1991/03/19,63.92,49.04,64.62,43.87,63.63,35.26,5.14,6.55,44.01,15.95,90.99,25.88,7.88,17.26,100.0,61.61
Steve Garcia,Mean Machine,Southpaw,40,54.61,83.2,29.91,59.03,82.8,21.2,83.06,13.41,18,5,0,18,5,0,9,0,Unranked,11.0,"['featherweight', 'lightweight']",featherweight,1992/05/22,43.61,21.52,58.47,51.18,65.9,86.56,10.74,5.11,40.0,10.98,87.98,6.48,9.86,0.0,100.0,71.6
Diego Lopes,,Orthodox,41,54.5,75.4,25.58,69.85,74.57,35.24,72.09,12.56,26,7,0,26,7,0,7,0,Unranked,2.0,"['featherweight', 'catch weight']",featherweight,1994/12/30,30.08,33.0,56.93,29.24,40.91,57.9,4.18,3.65,40.0,8.76,67.01,19.41,37.43,17.26,100.0,74.6
Julian Erosa,Juicy J,Southpaw,42,54.34,77.12,46.12,80.32,53.48,24.36,69.77,14.92,31,13,0,31,13,0,17,0,Unranked,Unranked,"['featherweight', 'catch weight', 'lightweight']",featherweight,1989/07/31,53.03,42.56,58.47,7.31,45.46,40.98,21.22,27.7,43.01,23.08,60.99,25.88,13.79,69.05,100.0,30.72
Andre Fili,Touchy,Orthodox,43,54.16,77.49,64.57,49.88,61.83,23.35,46.51,19.87,24,12,0,24,12,0,24,0,Unranked,15.0,['featherweight'],featherweight,1990/06/25,31.36,79.25,41.54,43.87,52.27,64.72,25.88,59.06,44.01,43.38,69.99,12.95,3.95,0.0,36.54,39.81
Daniel Pineda,The Pit,Orthodox,44,53.51,71.34,43.03,84.4,57.31,15.46,93.02,27.43,28,17,0,28,17,0,14,0,Unranked,Unranked,['featherweight'],featherweight,1985/08/06,22.32,33.77,60.0,14.62,38.64,74.68,16.93,36.45,23.99,34.93,53.99,38.83,29.55,69.05,100.0,38.1
Tatsuya Kawajiri,Crusher,Orthodox,45,53.33,61.83,71.97,65.76,69.7,9.15,46.51,81.74,36,11,2,36,11,2,6,0,Unranked,12.0,['featherweight'],featherweight,1978/05/08,14.91,11.92,52.32,0.0,50.0,88.68,43.27,42.28,47.99,44.61,63.0,6.48,21.67,17.26,100.0,55.56
Dooho Choi,The Korean Superboy,Orthodox,46,53.11,81.23,42.26,60.69,63.54,15.24,93.02,18.57,16,4,1,16,4,1,9,0,Unranked,11.0,['featherweight'],featherweight,1991/04/10,38.96,20.32,70.78,29.24,63.63,66.18,17.05,9.47,52.99,16.32,47.0,19.41,11.83,0.0,100.0,43.21
Damon Jackson,The Leech,Switch,47,52.8,64.55,66.4,65.59,55.12,18.44,58.14,47.45,23,8,1,23,8,1,14,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1988/08/08,23.32,33.82,49.24,0.0,47.73,72.33,27.43,46.66,32.0,60.42,37.0,12.95,23.64,34.53,57.7,33.33
Billy Quarantillo,,Orthodox,48,52.44,85.47,43.65,67.09,54.52,18.31,69.77,35.32,18,7,0,18,7,0,11,0,Unranked,Unranked,"['featherweight', 'catch weight']",featherweight,1988/12/08,64.28,52.82,67.7,14.62,31.82,45.92,17.53,37.17,23.99,35.34,60.99,51.77,19.71,17.26,78.84,38.39
David Onama,,Orthodox,49,52.21,80.37,33.54,64.35,77.39,18.17,58.14,29.17,14,2,0,14,2,0,8,0,Unranked,13.0,"['lightweight', 'featherweight']",featherweight,1994/06/07,44.16,33.61,61.55,29.24,54.54,58.23,12.88,16.76,30.0,21.24,52.0,12.95,9.86,17.26,100.0,77.78
Ricardo Ramos,,Orthodox,50,52.1,64.59,55.94,61.16,63.28,24.39,49.42,16.39,17,7,0,17,7,0,14,0,Unranked,Unranked,"['featherweight', 'bantamweight']",featherweight,1995/08/01,23.41,11.65,40.0,21.93,59.09,65.73,30.64,29.16,56.99,20.88,69.99,32.36,13.79,17.26,57.7,39.68
Morgan Charriere,The Last Pirate,Orthodox,51,51.86,74.46,40.2,58.33,75.08,9.11,93.02,24.37,21,11,1,21,11,1,5,0,Unranked,Unranked,['featherweight'],featherweight,1995/10/26,33.55,12.35,61.55,21.93,56.82,60.35,25.15,10.94,45.99,11.08,82.98,6.48,5.92,0.0,100.0,64.44
Charles Jourdain,Air,Switch,52,51.61,84.56,26.08,73.05,62.87,21.47,73.09,17.23,16,8,1,16,8,1,15,0,Unranked,Unranked,"['bantamweight', 'featherweight', 'catch weight', 'lightweight']",featherweight,1995/11/27,45.91,52.07,58.47,43.87,63.63,63.38,4.05,13.84,20.99,23.51,47.0,32.36,11.83,51.79,78.84,42.22
Jeremy Kennedy,JBC,Orthodox,53,51.6,63.18,76.16,56.64,69.36,9.06,23.26,87.5,11,1,0,11,1,0,4,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1992/09/16,16.55,10.59,55.39,0.0,43.18,82.3,68.31,29.16,51.99,31.84,65.99,0.0,0.0,0.0,100.0,58.33
Christian Rodriguez,,Orthodox,54,50.79,68.32,49.51,66.47,72.3,15.19,37.21,38.79,12,3,0,12,3,0,8,0,Unranked,Unranked,"['featherweight', 'bantamweight']",featherweight,1997/12/17,29.44,10.28,61.55,0.0,59.09,81.41,21.94,21.87,45.99,28.24,69.0,38.83,23.64,17.26,78.84,56.94
Danny Silva,El Puma,Switch,55,50.42,80.8,38.7,57.68,94.01,5.99,23.26,36.82,10,1,0,10,1,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1997/01/30,63.55,5.87,75.39,0.0,74.99,22.05,27.77,8.75,45.99,6.69,100.0,0.0,5.92,0.0,100.0,100.0
Felipe Arantes,Sertanejo,Orthodox,56,50.38,64.46,43.24,71.0,67.22,15.37,65.12,24.95,18,10,1,18,10,1,12,0,Unranked,Unranked,"['bantamweight', 'featherweight']",featherweight,1988/02/09,17.92,8.57,53.85,7.31,81.82,81.41,11.09,13.84,46.99,27.23,41.01,25.88,13.79,34.53,100.0,41.67
Mark Hominick,The Machine,Orthodox,57,50.33,70.03,35.63,65.08,69.73,15.9,76.74,9.15,20,12,0,20,12,0,7,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1982/07/22,33.55,9.94,49.24,21.93,93.18,64.39,2.98,2.18,66.0,6.39,70.99,6.48,17.74,17.26,100.0,38.1
Sean Woodson,The Sniper,Orthodox,58,50.28,77.95,35.04,56.72,74.82,21.24,43.19,11.29,13,2,1,13,2,1,10,0,Unranked,Unranked,"['featherweight', 'catch weight']",featherweight,1992/06/07,47.18,41.74,55.39,21.93,68.18,64.39,6.92,6.55,54.99,10.28,84.0,19.41,5.92,0.0,78.84,57.78
Gavin Tucker,Guv'nor,Southpaw,58,50.28,66.49,49.01,72.82,62.87,12.18,58.14,23.21,13,3,0,13,3,0,7,0,Unranked,Unranked,['featherweight'],featherweight,1986/06/17,35.47,9.34,52.32,0.0,65.9,64.39,37.31,24.79,44.01,14.79,53.0,45.29,29.55,34.53,78.84,39.68
Giga Chikadze,Ninja,Orthodox,60,50.04,76.76,18.69,57.33,82.69,28.72,49.42,3.01,15,5,0,15,5,0,11,0,Unranked,7.0,['featherweight'],featherweight,1988/08/25,31.17,38.11,49.24,43.87,72.72,72.23,2.27,3.65,33.0,3.38,64.99,0.0,3.95,0.0,100.0,75.76
Jose Delgado,,Switch,61,49.96,78.09,52.46,0.0,91.86,5.99,93.02,0.98,10,1,0,10,1,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1998/04/21,61.44,2.79,60.0,14.62,61.36,70.09,54.6,0.72,60.0,0.17,70.99,0.0,,0.0,100.0,100.0
Michael Trizano,The Lone Wolf,Orthodox,61,49.96,75.13,38.96,56.76,61.28,30.04,40.7,18.33,11,3,0,11,3,0,7,1,Unranked,Unranked,"['featherweight', 'lightweight', 'ultimate fighter 27 lightweight tournament']",featherweight,1991/12/31,29.44,13.02,66.16,21.93,50.0,61.92,4.3,2.18,66.0,11.68,71.98,12.95,9.86,0.0,78.84,39.68
Rony Jason,,Orthodox,61,49.96,64.72,24.55,66.7,65.7,30.13,82.56,14.76,14,7,0,14,7,0,9,1,Unranked,Unranked,"['featherweight', 'ultimate fighter brazil 1 featherweight tournament']",featherweight,1984/03/21,14.91,6.43,52.32,14.62,56.82,76.02,7.03,7.29,30.0,12.09,36.0,25.88,15.76,17.26,100.0,51.86
Melquizael Costa,Melk Cauthy,Southpaw,64,49.87,71.57,39.99,68.5,68.71,15.15,51.16,26.31,24,7,0,24,7,0,7,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1996/09/14,36.85,35.41,60.0,0.0,59.09,76.59,23.37,18.95,38.0,16.75,58.0,12.95,23.64,34.53,78.84,52.38
Zubaira Tukhugov,Warrior,Orthodox,65,49.81,67.96,39.49,56.64,81.05,15.24,51.16,11.61,20,6,1,20,6,1,9,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1991/01/15,25.24,28.38,44.62,21.93,79.55,76.82,25.4,29.88,39.0,9.51,100.0,0.0,0.0,0.0,100.0,60.49
Gabriel Benitez,Moggly,Southpaw,66,49.44,74.59,27.94,71.41,59.71,21.47,73.09,4.36,23,13,0,23,13,0,15,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1988/06/15,44.35,20.54,47.7,29.24,79.55,60.91,2.64,2.91,49.99,5.96,54.99,51.77,17.74,34.53,78.84,26.67
Chepe Mariscal,Machine Gun,Orthodox,67,49.43,76.2,50.1,0.0,90.67,26.22,37.21,53.87,18,6,0,18,6,0,5,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1992/10/27,41.51,33.12,70.78,0.0,52.27,76.82,33.98,24.05,39.0,24.5,73.0,0.0,,0.0,100.0,100.0
Bill Algeo,Senor Perfecto,Switch,68,49.36,80.2,42.71,62.3,58.27,15.28,51.16,25.57,18,9,0,18,9,0,10,0,Unranked,Unranked,['featherweight'],featherweight,1989/06/09,50.02,49.21,63.08,14.62,43.18,62.14,12.29,11.66,49.99,23.25,54.99,6.48,1.97,17.26,100.0,40.0
Sodiq Yusuff,Super,Orthodox,69,49.16,77.25,24.67,63.33,69.58,22.73,58.14,21.06,13,5,0,13,5,0,10,0,Unranked,10.0,"['lightweight', 'featherweight']",featherweight,1993/05/19,44.45,21.42,60.0,21.93,56.82,63.15,4.3,8.75,22.99,20.44,62.01,6.48,7.88,17.26,100.0,56.67
Ryan Hall,The Wizard,Southpaw,70,49.11,69.25,13.97,73.52,78.65,32.96,37.21,25.68,9,2,0,9,2,0,6,1,Unranked,12.0,"['featherweight', 'lightweight', 'ultimate fighter 22 lightweight tournament']",featherweight,1985/02/22,18.02,14.06,61.55,14.62,84.1,96.3,2.64,8.01,8.98,14.02,0.0,45.29,43.36,17.26,100.0,72.22
Julio Arce,,Southpaw,71,48.91,67.9,21.78,64.31,81.3,18.26,69.77,9.77,19,6,0,19,6,0,10,0,Unranked,Unranked,"['featherweight', 'bantamweight']",featherweight,1989/10/27,36.12,15.31,40.0,21.93,90.91,77.03,5.49,10.2,28.0,8.88,95.99,19.41,5.92,17.26,100.0,56.67
Bogdan Grad,The Unleashed,Orthodox,72,48.51,70.05,41.82,56.64,67.54,3.03,93.02,55.37,15,3,0,15,3,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1995/09/28,36.85,3.51,63.08,0.0,47.73,50.72,39.47,13.12,36.0,10.07,74.99,0.0,0.0,0.0,100.0,55.56
Calvin Kattar,,Orthodox,73,48.45,74.86,20.9,57.64,65.4,30.4,63.13,4.07,23,10,0,23,10,0,15,0,Unranked,4.0,['featherweight'],featherweight,1988/03/26,36.58,52.17,41.54,36.55,59.09,37.85,4.05,12.4,29.0,6.8,76.98,6.48,1.97,0.0,100.0,47.41
Robert Peralta,Problems,Orthodox,74,48.42,73.36,39.4,53.71,71.14,12.22,58.14,13.04,18,8,0,18,8,0,8,0,Unranked,Unranked,['featherweight'],featherweight,1986/03/14,30.63,25.92,52.32,29.24,56.82,77.93,7.03,4.37,66.0,9.49,64.99,0.0,0.0,0.0,78.84,56.94
Charles Rosa,Boston Strong,Switch,75,48.34,62.06,46.39,75.33,56.67,15.42,51.16,23.06,14,8,0,14,8,0,13,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1986/08/24,24.41,39.26,40.0,0.0,43.18,67.97,19.91,41.56,35.0,27.27,37.99,58.24,19.71,34.53,100.0,39.31
Jack Jenkins,Phar,Switch,76,48.32,80.72,46.48,53.71,62.91,9.11,46.51,26.8,13,4,0,13,4,0,5,0,Unranked,Unranked,['featherweight'],featherweight,1993/11/03,37.39,6.53,78.46,21.93,68.18,77.93,21.22,5.83,64.0,12.19,67.01,0.0,0.0,0.0,78.84,33.33
Jamall Emmers,Pretty Boy,Orthodox,77,48.19,76.89,40.82,55.07,63.61,12.22,58.14,27.2,21,8,0,21,8,0,8,0,Unranked,Unranked,['featherweight'],featherweight,1989/07/24,46.08,12.35,60.0,21.93,63.63,65.62,20.74,16.04,40.0,19.79,80.0,6.48,3.95,0.0,78.84,36.11
TJ Brown,Downtown,Switch,78,48.11,65.96,66.78,59.66,47.23,9.24,46.51,46.26,17,11,0,17,11,0,8,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1990/05/22,27.06,27.35,52.32,0.0,47.73,78.82,40.65,27.7,56.99,33.67,36.0,25.88,25.62,17.26,36.54,15.28
Hacran Dias,Barnabe,Orthodox,79,48.0,60.71,56.38,60.99,67.21,13.71,23.26,49.32,23,6,1,23,6,1,8,0,Unranked,10.0,"['lightweight', 'featherweight']",featherweight,1984/06/16,15.26,16.54,47.7,0.0,61.36,74.13,29.8,37.17,39.0,35.89,75.99,25.88,9.86,0.0,100.0,44.44
Darrick Minner,,Orthodox,80,47.93,75.58,59.89,68.39,37.98,6.17,58.14,44.47,26,14,0,26,14,0,6,0,Unranked,Unranked,['featherweight'],featherweight,1990/04/28,20.3,8.07,84.62,7.31,15.9,85.67,28.61,6.55,72.0,24.28,65.99,6.48,53.2,17.26,78.84,1.86
Hatsu Hioki,,Orthodox,81,47.63,61.37,64.54,58.42,61.84,9.24,23.26,55.37,29,10,2,29,10,2,8,0,Unranked,Unranked,['featherweight'],featherweight,1983/07/18,18.37,9.22,49.24,0.0,84.1,87.46,30.41,24.05,55.99,40.29,53.99,25.88,11.83,0.0,78.84,25.0
